"GenderList_Male","مرد","fa","string","General"
"GenderList_Other","سایر","fa","string","General"
"IsApproved","تایید شده است","fa","string","General"
"IsConfirmedRequired","فیلد تایید شده مورد نیاز است.","fa","string","General"
"fulltextSearch","جستجو تمام‌متن در اینجا فعال است، برای استفاده از آن، دکمه‌های رادیویی دوم یا سوم را انتخاب کنید.","fa","string","General"
"ForumSubscriptionRemove","اشتراک شما برای تالار {0} با موفقیت حذف شد","fa","string","General"
"lblDraftPost","پیش‌نویس مطلب","fa","string","General"
"ConfirmNewPassword","تأیید گذرواژه جدید","fa","string","General"
"ConfirmPassword","تأیید گذرواژه","fa","string","General"
"CurrentEmail","ایمیل فعلی","fa","string","General"
"CurrentPassword","گذرواژه فعلی","fa","string","General"
"faqAdd","افزودن پرسش و پاسخ","fa","string","General"
"faqAnswer","پاسخ","fa","string","General"
"faqQuestion","سئوال جدید","fa","string","General"
"EmailModel_From","از","fa","string","General"
"EmailModel_Name","نام","fa","string","General"
"EmailModel_ToNameRequired","باید نام/نام‌کاربری گیرنده را وارد نمایید","fa","string","General"
"EmailModelToEmailRequired","باید آدرس ایمیل گیرنده را وارد نمایید","fa","string","General"
"Edit","ویرایش","fa","string","General"
"EditProfile","ویرایش پروفایل","fa","string","General"
"Email","ایمیل","fa","string","General"
"BelowEmailThreshold","تعداد مطالب ارسالی شما کافی نیست و اجازه ارسال ایمیل به دیگران ندارید","fa","string","General"
"CaptchaDesc","قبل از آغاز، باید مطمئن شویم که شما ربات نیستید. لطفا پاسخی را در تصویر زیر بنویسید و روی دکمه «نه یک ربات» کلیک کنید.","fa","string","General"
"CaptchaLabel","پاسخ جمع را در زیر بنویسید","fa","string","General"
"CaptchaLegend","تأیید","fa","string","General"
"CategorySubscriptionRemove","اشتراک طبقه‌بندی {0} با موفقیت حذف شد","fa","string","General"
"AccountDisabled","حساب شما غیر فعال شده است. برای اطلاعات بیشتر با مدیر سایت تماس بگیرید.","fa","string","General"
"AccountInactive","حساب فعال نیست","fa","string","General"
"Admin_ShuttingDown","سایت در {0} دقیقه خاموش می‌شود","fa","string","General"
"AnonymousUser","مرور ناشناس","fa","string","General"
"allowedFiles","نوع فایل‌های مجاز {0}","fa","string","labels"
"Admin","مدیریت","fa","string","labels"
"btnBrowse","...","fa","string","labels"
"btnCancel","لغو","fa","string","labels"
"btnChange","تغییر","fa","string","labels"
"btnChangeEmail","تغییر ایمیل","fa","string","labels"
"btnChangePassword","تغییر گذرواژه","fa","string","labels"
"btnChangeUsername","تغییر نام کاربری","fa","string","labels"
"btnColour","رنگ","fa","string","labels"
"btnColour_Beige","بژ","fa","string","labels"
"btnColour_Black","مشکی","fa","string","labels"
"btnColour_Blue","آبی","fa","string","labels"
"btnColour_Brown","قهوه‌ای","fa","string","labels"
"btnColour_Green","سبز","fa","string","labels"
"btnColour_LimeGreen","فسفری","fa","string","labels"
"btnColour_Maroon","خرمایی","fa","string","labels"
"btnColour_Navy","آبی دریایی","fa","string","labels"
"btnColour_Orange","نارنجی","fa","string","labels"
"btnColour_Pink","صورتی","fa","string","labels"
"btnColour_Purple","بنفش","fa","string","labels"
"btnColour_Red","قرمز","fa","string","labels"
"btnColour_Teal","یشمی","fa","string","labels"
"btnColour_Yellow","زرد","fa","string","labels"
"btnExport","صدور داده","fa","string","labels"
"btnFile","فایل","fa","string","labels"
"btnFind","یافتن","fa","string","labels"
"btnFont","قلم","fa","string","labels"
"btnFont_Arial","Arial","fa","string","labels"
"btnFont_ArialBlack","Arial Black","fa","string","labels"
"btnFont_BookAntiqua","Book Antiqua","fa","string","labels"
"btnFont_CenturyGothic","Century Gothic","fa","string","labels"
"btnFont_Comic","Comic Sans MS","fa","string","labels"
"btnFont_Courier","Courier New","fa","string","labels"
"btnFont_Georgia","Georgia","fa","string","labels"
"btnFont_Impact","Impact","fa","string","labels"
"btnFont_Lucida","Lucida","fa","string","labels"
"btnFont_LucidaCon","Lucida Console","fa","string","labels"
"btnFont_Tahoma","Tahoma","fa","string","labels"
"btnFont_Times","Times New Roman","fa","string","labels"
"btnFont_Trebuchet","Trebuchet MS","fa","string","labels"
"btnFont_Verdana","Verdana","fa","string","labels"
"btnFormat","سبک","fa","string","labels"
"btnGo","برو","fa","string","labels"
"btnList_Alphabetic","فهرست الفبایی","fa","string","labels"
"btnList_Item","فهرست گلوله‌دار","fa","string","labels"
"btnList_Numeric","فهرست عددی","fa","string","labels"
"btnList_Unordered","فهرست نامرتب","fa","string","labels"
"btnNewTopic","موضوع جدید","fa","string","labels"
"btnOk","قبول","fa","string","labels"
"btnPost","ارسال","fa","string","labels"
"btnAgree","موافق","fa","string","labels"
"btnAlign","جهت","fa","string","labels"
"Are_you_sure","آیا مطمئن هستی؟","fa","string","labels"
"btnPrintTopic","چاپ موضوع","fa","string","labels"
"btnRemoveAvatar","حذف نماد","fa","string","labels"
"btnReply","پاسخ","fa","string","labels"
"btnReset","دوباره","fa","string","labels"
"btnSave","ذخیره","fa","string","labels"
"btnSend","ارسال","fa","string","labels"
"btnSendTopic","ارسال موضوع","fa","string","labels"
"btnSize","اندازه","fa","string","labels"
"btnSize_1","x-small","fa","string","labels"
"btnSize_2","small","fa","string","labels"
"btnSize_3","medium","fa","string","labels"
"btnSize_4","large","fa","string","labels"
"btnSize_5","x-large","fa","string","labels"
"btnSize_6","xx-large","fa","string","labels"
"btnSubscribe","اشتراک","fa","string","labels"
"btnSubscript","پایین‌نویس","fa","string","labels"
"btnSuperscript","بالانویس","fa","string","labels"
"btnTable","جدول","fa","string","labels"
"btnTableCell","سلول","fa","string","labels"
"btnTableRow","ردیف","fa","string","labels"
"EmailConfirm","یک ایمیل تایید به آدرس ایمیل جدید ارسال شده است، لطفا دستورالعمل‌های ایمیل را برای تکمیل تغییر دنبال کنید.","fa","string","labels"
"ForumLocked","تالار قفل شده","fa","string","labels"
"Cookie","کوکی‌ها","fa","string","labels"
"btnUnsubscribe","رفع اشتراک","fa","string","labels"
"btnUpload","بارگزاری","fa","string","labels"
"ButtonFormatMode","عملکرد دکمه‌ها","fa","string","labels"
"DateFilter","فیلتر تاریخ","fa","string","labels"
"dlgEmailAdminTitle","ایمیل به مدیر","fa","string","labels"
"dlgEmailMemberTitle","ایمیل به کاربر","fa","string","labels"
"dlgIPTitle","آدرس IP","fa","string","labels"
"dlgPasswordErr","گذرواژه غلط","fa","string","labels"
"dlgPasswordForum","تالار با گذرواژه محافظت شده","fa","string","labels"
"dlgPasswordMsg","شما باید یک گذرواژه داشته باشید:","fa","string","labels"
"dlgPasswordReq","گذرواژه نیاز دارید!","fa","string","labels"
"dlgPasswordTitle","تالار با گذرواژه محافظت شده","fa","string","labels"
"dlgPMTitle","ارسال پیام خصوصی","fa","string","labels"
"dlgSendTopic","ارسال موضوع","fa","string","labels"
"dlgSuccessTitle","عملیات موفقیت آمیز","fa","string","labels"
"cbxDraft","ذخیره به عنوان پیش‌نویس","fa","string","labels"
"cbxLockTopic","پس از ثبت، موضوع قفل شود","fa","string","labels"
"cbxMakeSticky","سنجاق کردن موضوع","fa","string","labels"
"cbxNoArchive","موضوع بایگانی نشود","fa","string","labels"
"cbxShowSig","برای الصاق امضای پروفایل علامت بزنید","fa","string","labels"
"cbxSubscribeTopic","برای اشتراک این موضوع علامت بزنید","fa","string","labels"
"ChangeEmail","تغییر ایمیل","fa","string","labels"
"ChangePassword","تغییر گذرواژه","fa","string","labels"
"ChangeUsername","تغییر نام کاربری","fa","string","labels"
"cnfArchiveForum","بایگانی تمام مطالب این تالار؟","fa","string","labels"
"cnfDeleteCategory","حذف دسته‌بندی؟","fa","string","labels"
"cnfDeleteForum","حذف تالار؟","fa","string","labels"
"cnfDeleteTopic","حذف موضوع؟","fa","string","labels"
"cnfDeleteWeblink","حذف پیوند وب","fa","string","labels"
"cnfLockCategory","قفل طبقه‌بندی","fa","string","labels"
"cnfLockForum","قفل کردن تالار","fa","string","labels"
"cnfLockTopic","قفل کردن موضوع","fa","string","labels"
"cnfSubscribeCategory","دریافت یادآور هنگام ایجاد یک مطلب جدید در این رده","fa","string","labels"
"cnfSubscribeForum","دریافت یادآور هنگام مطلب جدید در این تالار","fa","string","labels"
"cnfSubscribeTopic","اشتراک در موضوع؟","fa","string","labels"
"cnfUnlockCategory","بازکردن دسته‌بندی","fa","string","labels"
"cnfUnlockForum","باز کردن تالار","fa","string","labels"
"cnfUnlockTopic","باز کردن قفل موضوع","fa","string","labels"
"cnfUnsubscribeCategory","اشتراک در این گروه را حذف کنید","fa","string","labels"
"cnfUnsubscribeForum","اشتراک در این تالار را حذف کنید","fa","string","labels"
"cnfUnsubscribeTopic","حذف اشتراک موضوع؟","fa","string","labels"
"lblEditedBy","آخرین ویرایش توسط","fa","string","labels"
"lblDelFAQ","حذف این مورد","fa","string","labels"
"lblAnnounce","آگهی","fa","string","labels"
"lblController","کنترل کننده","fa","string","labels"
"lblCSVOnly","فقط فایل‌های csv. مجاز هستند.","fa","string","labels"
"lblDay","روز","fa","string","labels"
"lblDeleted","حذف شد","fa","string","labels"
"lbl404","صفحه مورد نظر شما یافت نشد.","fa","string","labels"
"lblAction","فعالیت","fa","string","labels"
"lblCategories","طبقه‌بندی‌ها","fa","string","labels"
"lblClose","بستن","fa","string","labels"
"lblArchivedCount","مطالب بایگانی شده","fa","string","labels"
"lblAuthor","نویسنده","fa","string","labels"
"lblError","خطا","fa","string","labels"
"lblin","در","fa","string","labels"
"lblLastPost","آخرین مطلب","fa","string","labels"
"lblLockedTopic","موضوعات قفل شده","fa","string","labels"
"lblMembers","اعضاء","fa","string","labels"
"lblMonth","ماه","fa","string","labels"
"lblNewPosts","دارای آخرین پست از آخرین بازدید شما","fa","string","labels"
"lblNo","خیر","fa","string","labels"
"lblNoNewPosts","مطالب جدید از آخرین بازدید","fa","string","labels"
"lblNotProvided","درج نشده است","fa","string","labels"
"lblOldPosts","بدون مطلب جدید","fa","string","labels"
"lblException","استثنا","fa","string","labels"
"lblFileUpload","بارگزاری فایل","fa","string","labels"
"lblFileUpload_Types","فقط تصویر، پی‌دی‌اف یا فایل‌های فشرده مجاز هستند","fa","string","labels"
"lblFor","برای","fa","string","labels"
"lblForum","تالار","fa","string","labels"
"lblGuests","مهمان‌ها","fa","string","labels"
"lblHello","سلام،","fa","string","labels"
"lblHighestOnlineUsers","برترین کاربران فعال {0} در {1}","fa","string","labels"
"lblHotTopic","موضوع داغ (بیش از {0} پاسخ)","fa","string","labels"
"lnkActiveTopics","نمایش همه موضوعات فعال ...","fa","string","labels"
"lnkReturn","بازگشت","fa","string","labels"
"lblTopic","موضوع","fa","string","labels"
"lblTopicReview","مرور موضوع","fa","string","labels"
"lblTopics","موضوع","fa","string","labels"
"lblTotal","مجموع","fa","string","labels"
"lblTotalPages","از {0} صفحه","fa","string","labels"
"lblUnknown","ناشناخته","fa","string","labels"
"lblSubject","موضوع","fa","string","labels"
"lblView","نمایش","fa","string","labels"
"lblYear","سال","fa","string","labels"
"lblYes","بله","fa","string","labels"
"lblRepliedOn","پاسخ در:","fa","string","labels"
"lblReplies","پاسخ‌ها","fa","string","labels"
"lblReply","پاسخ","fa","string","labels"
"lblReplyAuthor","پاسخ به نویسنده:","fa","string","labels"
"lblSaved","ذخیره شده است","fa","string","labels"
"lblProfileRecentPosts","آخرین مطالب {0}","fa","string","labels"
"lblProfileSuccess","پروفایل با موفقیت بروزرسانی شد","fa","string","labels"
"lblQuickReply","پاسخ سریع","fa","string","labels"
"lblRecent","اخیر","fa","string","labels"
"lblRecentActivity","آخرین مطالب","fa","string","labels"
"lblRecentTopics","آخرین مباحث در","fa","string","labels"
"lblOnlineUsers","کاربران فعال","fa","string","labels"
"lblProfileAllPosts","همه مطالب بایگانی نشده توسط {0}","fa","string","labels"
"lblPosted","نوشته شده در","fa","string","labels"
"lblPostedBy","توسط","fa","string","labels"
"lblPosts","مطلب","fa","string","labels"
"lblPowered","قدرت گرفته از :","fa","string","labels"
"lblPrinted","تاریخ چاپ","fa","string","labels"
"lblPrintedFrom","چاپ فرم در","fa","string","labels"
"lblPrivacyContent","<p> اگر با شرایط و ضوابط ذکر شده در زیر موافقید، دکمه «موافق» را فشار دهید. در غیر این صورت، «لغو» را بفشارید. <!-- p-->
        </p><p> برای استفاده از این سایت، کاربران باید یک نام کاربری، گذرواژه و آدرس ایمیل ارائه دهند. مدیران سایت و دبیران همکار، مسئولیت حفظ حریم خصوصی هر کاربر را بر عهده دارند. به یاد داشته باشید که تمام اطلاعاتی که در این محل درج می‌شوند باید اطلاعات عمومی باشد و برای به اشتراک گذاشتن هر یک از اطلاعات شخصی باید احتیاط کنید. هر کاربری که با مطالب مخالف قوانین کاربر دیگری مواجه شد لطفا با ایمیل با ما تماس بگیرید. ما از سوی شما مجاز به حذف یا اصلاح هر گونه اطلاعات ارسال شده توسط شما هستیم، به هر دلیلی که احساس کنیم خطمشی ما نقض شده است، خواه با اطلاع و یا بدون اطلاع شما. <!-- p-->
        </p><p> این سایت ممکن است حاوی پیوندهایی به سایر وب سایت‌ها و فایل‌ها باشد که ما هیچ نظارتی بر محتوای آنها نداریم و نمی‌توانیم اطمینان حاصل کنیم که نامناسب نباشد. با این وجود، ما پیوندهایی را که ببینیم نامناسب است، حذف می‌کنیم. <!-- p-->
        </p><p> کوکی‌ها باید در مرورگر شما فعال باشند تا شما به عنوان یک کاربر در این سایت فعالیت کنید. کوکی‌ها در اینجا برای نام کاربری و گزینه‌های مشاهده شما استفاده می‌شود و به شما این امکان را می‌دهد که وارد سایت شوید. <!-- p-->
        </p><p> با فشار دادن دکمه «موافق»، شما اظهار می‌کنید که حداقل 13 سال سن دارید. شما مسئولیت کامل هر گونه اطلاعات یا فایل‌های ارائه شده توسط این ثبت‌نام را بر عهده دارید. شما همچنین موافقت می‌کنید که هیچ مطلبی که دارای حقوق انحصاری که متعلق به شما یا صاحبان این سایت نیست را ارسال نمی‌کنید. همچنین شما موافقت می‌کنید که محتوای آزار دهنده، نژادپرستانه، نفرت‌پراکنی، تهدید و خشونت، حمله به حریم خصوصی دیگران، جنس‌گرا یا ناقض قوانین ارسال نمی‌کنید. <!-- p-->
        </p><p> اگر با قوانین و سیاست‌های مندرج در این موافقتنامه موافقید و مطابق با معیارهای ذکر شده در اینجا عمل خواهید کرد، دکمه «موافق» را در زیر فشار دهید، در غیر این صورت دکمه «لغو» را فشار دهید. <!-- p--></p>","fa","string","labels"
"lblPrivacyQuestions","اگر در مورد این اعلامیه حفظ حریم خصوصی یا استفاده از این سایت سؤالی دارید، می‌توانید با مدیر انجمن تماس بگیرید:","fa","string","labels"
"lblPrivacyTitle","بیانیه حریم خصوصی","fa","string","labels"
"xSeconds","{0} ثانیه","fa","string","labels"
"Subscriptions","اشتراک‌ها","fa","string","labels"
"StickyTopics","موضوعات سنجاق شده","fa","string","labels"
"plhEnterPassword","لطفا گذرواژه خود را وارد کنید","fa","string","labels"
"plhFindMember","یافتن عضو","fa","string","labels"
"Personal","شخصی","fa","string","labels"
"OlderThanOneYear","بیش از یکسال پیش","fa","string","labels"
"OlderThanXYears","بیش از {0} سال پیش","fa","string","labels"
"Options","گزینه‌ها","fa","string","labels"
"PublicProfile","(پروفایل عمومی) حریم خصوصی را تغییر دهید","fa","string","labels"
"maxFileSize","حداکثر اندازه فایل {0}مگابایت","fa","string","labels"
"PrivateProfile","(پروفایل خصوصی) حریم خصوصی را تغییر دهید","fa","string","labels"
"Profile","پروفایل","fa","string","labels"
"Required","مقادیر ضروری","fa","string","labels"
"sbDownloads","نسخه‌های منتشر شده","fa","string","labels"
"sbSearchForum","جستجو در این تالار","fa","string","labels"
"sbSearchPage","جستجوی این صفحه","fa","string","labels"
"sbSearchTopic","جستجوی موضوع","fa","string","labels"
"Search","جستجو","fa","string","labels"
"Search_All","همه","fa","string","labels"
"Search_Archive","جستجوی موضوعات بایگانی شده","fa","string","labels"
"Search_Date","با تاریخ","fa","string","labels"
"Search_Forum","در تالار","fa","string","labels"
"Search_In","جستجو در","fa","string","labels"
"Search_Member","با اعضا","fa","string","labels"
"Search_Members","جستجوی اعضا","fa","string","labels"
"Search_NoResults","هیچ ارسالی یافت نشد","fa","string","labels"
"Search_Term","جستجو برای","fa","string","labels"
"Search_Title","جستجوی ارسال‌ها","fa","string","labels"
"mnuAbout","درباره","fa","string","Menu"
"mnuAboutLicense","لیسانس","fa","string","Menu"
"mnuAccount","شخصی","fa","string","Menu"
"mnuAccountFiles","مدیریت فایل‌ها","fa","string","Menu"
"mnuAccountPM","پیام‌های شخصی","fa","string","Menu"
"mnuAccountProfile","پروفایل","fa","string","Menu"
"mnuActivePolls","نظرسنجی‌های فعال","fa","string","Menu"
"mnuAdmin","مدیریت","fa","string","Menu"
"mnuAdminArchive","بایگانی کردن","fa","string","Menu"
"mnuAdminAvatar","نمادها","fa","string","Menu"
"mnuAdminBbcodeFilter","کدهای اختصاصی تالار","fa","string","Menu"
"mnuAdminDate","تاریخ/زمان","fa","string","Menu"
"mnuAdminDbManager","مرورگر پایگاه داده‌ها","fa","string","Menu"
"mnuAdminDbs","اسکریپت‌های Dbs","fa","string","Menu"
"mnuAdminEmail","تنظیمات ایمیل","fa","string","Menu"
"mnuAdminExplorer","مرورگر فایل","fa","string","Menu"
"mnuAdminFeature","امکانات","fa","string","Menu"
"mnuAdminForum","تنظیمات سایت","fa","string","Menu"
"mnuAdminLangResources","منابع زبان","fa","string","Menu"
"mnuAdminMainConfig","تنظیمات اصلی","fa","string","Menu"
"mnuAdminManageAds","تبلیغات","fa","string","Menu"
"mnuAdminMember","پیکیربندی پروفایل","fa","string","Menu"
"mnuAdminMembership","عضویت","fa","string","Menu"
"mnuAdminModerators","دبیران","fa","string","Menu"
"mnuAdminMODS","پلاگین‌ها","fa","string","Menu"
"mnuAdminNameFilter","فیلتر نام‌های کاربری","fa","string","Menu"
"mnuAdminOnline","فعالیت آنلاین","fa","string","Menu"
"mnuAdminOther","سایر ...","fa","string","Menu"
"mnuAdminOtherMods","سایر پلاگین‌ها","fa","string","Menu"
"mnuAdminPending","کاربران در انتظار","fa","string","Menu"
"mnuAdminPhotoAlbum","آلبوم تصویر","fa","string","Menu"
"mnuAdminPolls","مدیریت نظرسنجی‌ها","fa","string","Menu"
"mnuAdminRanking","رتبه‌بندی","fa","string","Menu"
"mnuAdminReset","Reset App Pool","fa","string","Menu"
"mnuAdminRoles","مدیریت نقش‌ها","fa","string","Menu"
"mnuAdminShutdown","خاموش کردن","fa","string","Menu"
"mnuAdminSubs","اشتراک‌ها","fa","string","Menu"
"mnuAdminTools","ابزارها","fa","string","Menu"
"mnuAdminWordFilter","فیلتر کلمات نامناسب","fa","string","Menu"
"mnuAlbums","آلبوم‌ها","fa","string","Menu"
"mnuBookmarks","نشانک‌ها","fa","string","Menu"
"mnuCalendar","تقویم","fa","string","Menu"
"mnuChangeEmail","تغییر ایمیل","fa","string","Menu"
"mnuChangePassword","تغییر گذرواژه","fa","string","Menu"
"mnuChangeUsername","تغییر نام کاربری","fa","string","Menu"
"mnuDonate","حمایت کنید","fa","string","Menu"
"mnuEvents","رویدادها","fa","string","Menu"
"mnuForum","تالار","fa","string","Menu"
"mnuForumActive","موضوعات فعال","fa","string","Menu"
"mnuForumAll","همه تالارها","fa","string","Menu"
"mnuForumFAQ","راهنما","fa","string","Menu"
"mnuForumHome","همه تالارها","fa","string","Menu"
"mnuForumMembers","اعضا","fa","string","Menu"
"mnuForumSearch","جستجو","fa","string","Menu"
"mnuHome","خانه","fa","string","Menu"
"mnuManageGroups","پیکربندی گروه‌های تالارها","fa","string","Menu"
"mnuMyAlbum","آلبوم من","fa","string","Menu"
"mnuNewMail","پیام شخصی جدید","fa","string","Menu"
"defaultMessage","این سایت در دست تعمیرات است. بعدا تشریف بیاورید.","fa","string","Offline"
"delImgMsg","آیا مطمئنید که میخواهید فایل‌های زیر را حذف کنید؟","fa","string","PhotoAlbum"
"dzNotLoaded","Dropzone بارگیری نشد","fa","string","PhotoAlbum"
"errTooLarge","فایل خیلی بزرگ است","fa","string","PhotoAlbum"
"errTooLong","نام فایل بیش از حداکثر 255 کاراکتر است","fa","string","PhotoAlbum"
"errType","نوع فایل مجاز نیست","fa","string","PhotoAlbum"
"addComment","افزودن نظر","fa","string","PhotoAlbum"
"mnuSpeciesList","فهرست گونه‌ها","fa","string","PhotoAlbum"
"mnuMemberAlbums","آلبوم‌های اعضا","fa","string","PhotoAlbum"
"mnuGallery","گالری","fa","string","PhotoAlbum"
"mnuCommonAlbum","گونه‌ها","fa","string","PhotoAlbum"
"lblPrivate","علامت‌گذاری به عنوان خصوصی","fa","string","PhotoAlbum"
"lblProfileLink","آلبوم من","fa","string","PhotoAlbum"
"lblMemberCopy","شاید این تصاویر مشمول حق نسخه‌برداری برای کاربر باشد، بنابراین هرگونه استفاده بدون اجازه مالک آن مجاز نیست. صاحب: {0}","fa","string","PhotoAlbum"
"lblOwner","صاحب","fa","string","PhotoAlbum"
"lblScientificName","نام علمی","fa","string","PhotoAlbum"
"lblSearchFor","برای ","fa","string","PhotoAlbum"
"lblSearchin","جستجو در ","fa","string","PhotoAlbum"
"lblSearchView","نمایش","fa","string","PhotoAlbum"
"lblViews","بازدید","fa","string","PhotoAlbum"
"lblSubmit","ارسال نظر","fa","string","PhotoAlbum"
"lblUpload","بارگزاری تصویر","fa","string","PhotoAlbum"
"lblUserFilter","فیلتر نام کاربری","fa","string","PhotoAlbum"
"lblShowOnlySpecies","فقط تصاویر دارای اطلاعات گونه را نمایش بده","fa","string","PhotoAlbum"
"lblShowThumbnails","نمایش انگشتی‌ها","fa","string","PhotoAlbum"
"lblSize","اندازه","fa","string","PhotoAlbum"
"lblSpeciesCopy","شاید تصاویر موجود مشمول حق نسخه‌برداری برای کاربر باشد، بنابراین هرگونه استفاده بدون اجازه مالک آن مجاز نیست. ضمنا نامگذاری گونه‌ها ممکن است اشتباه باشد.","fa","string","PhotoAlbum"
"lblImage","تصویر","fa","string","PhotoAlbum"
"lblImages","تصاویر","fa","string","PhotoAlbum"
"lblImgComments","نظرات تصویر","fa","string","PhotoAlbum"
"lblForumcode","برچسب BBcode","fa","string","PhotoAlbum"
"lblGroup","گروه","fa","string","PhotoAlbum"
"lblFeaturedImage","تصویر برجسته","fa","string","PhotoAlbum"
"lblFileName","نام فایل","fa","string","PhotoAlbum"
"lblNoComments","بدون نظر","fa","string","PhotoAlbum"
"lblNoImg","تصویری یافت نشد","fa","string","PhotoAlbum"
"lblLocalName","نام محل","fa","string","PhotoAlbum"
"lblLastPhoto","آخرین عکس","fa","string","PhotoAlbum"
"lblCloseWin","بستن پنجره","fa","string","PhotoAlbum"
"lblComment","نظر","fa","string","PhotoAlbum"
"lblAlbum","آلبوم تصویر","fa","string","PhotoAlbum"
"lblDate","تاریخ","fa","string","PhotoAlbum"
"lblDescription","توضیحات","fa","string","PhotoAlbum"
"lblDimensions","ابعاد","fa","string","PhotoAlbum"
"lblDoNotFeature","برای تصویر برجسته استفاده نکنید","fa","string","PhotoAlbum"
"h5Index","تنها کاربران دارای تصویر فهرست شده‌اند","fa","string","PhotoAlbum"
"imgEditInf","اطلاعات فایل را ویرایش کنید","fa","string","PhotoAlbum"
"imgFeature","تغییر ویژگی‌های تصویر","fa","string","PhotoAlbum"
"imgPrivate","تغییر حریم خصوصی","fa","string","PhotoAlbum"
"optSortCommon","مرتب‌سازی با نام محلی","fa","string","PhotoAlbum"
"optSortDate","مرتب‌سازی با تاریخ","fa","string","PhotoAlbum"
"optSortDesc","مرتب‌سازی با توضیحات","fa","string","PhotoAlbum"
"optSortFile","مرتب‌سازی با نام فایل","fa","string","PhotoAlbum"
"optSortId","مرتب‌سازی با شناسه","fa","string","PhotoAlbum"
"optSortScientific","مرتب‌سازی با نام علمی","fa","string","PhotoAlbum"
"optSortUser","مرتب‌سازی با کاربر","fa","string","PhotoAlbum"
"viewComment","نمایش/افزودن نظر","fa","string","PhotoAlbum"
"titleIndex","آلبوم‌های عکس","fa","string","PhotoAlbum"
"tipDetails","جزئیات","fa","string","PhotoAlbum"
"tipUpload","یک تصویر را به آلبوم خود آپلود کنید و تصویر کوچک را در پست نمایش دهید","fa","string","PhotoAlbum"
"tipViewMemberAlbum","آلبوم تصاویر ایشان را ببینید","fa","string","PhotoAlbum"
"tipSlide","نمایش اسلاید","fa","string","PhotoAlbum"
"tipThumbs","انگشتی‌ها","fa","string","PhotoAlbum"
"tipDelImage","حذف تصویر","fa","string","PhotoAlbum"
"tipDelImages","حذف تصاویر منتخب","fa","string","PhotoAlbum"
"tipCheckSortAsc","حذف علامت برای مرتب‌سازی صعودی","fa","string","PhotoAlbum"
"tipCheckSortDesc","برای مرتب‌سازی نزولی علامت بزنید","fa","string","PhotoAlbum"
"tipList","فهرست","fa","string","PhotoAlbum"
"tipEditImage","حذف جزئیات تصویر","fa","string","PhotoAlbum"
"ResultTitle","نتیجه امتیازات کاربر","fa","string","Poll"
"tipAddPoll","افزودن نظرسنجی","fa","string","Poll"
"ViewComments","نمایش نظرات","fa","string","Poll"
"VoteCount","({0} رأی)","fa","string","Poll"
"VotesCast","رای دادن","fa","string","Poll"
"pollAllowAll","همه","fa","string","Poll"
"pollAllowed","چه کسی بتواند رای دهد","fa","string","Poll"
"pollAllowMember","فقط اعضا","fa","string","Poll"
"pollAnswers","پاسخ‌ها","fa","string","Poll"
"pollOrder","ترتیب","fa","string","Poll"
"pollQuestion","پرسش","fa","string","Poll"
"LastVote","آخرین امتیاز","fa","string","Poll"
"lblDisabled","نظرسنجی‌ها در این تالار غیر فعال شده‌اند","fa","string","Poll"
"lblAnswer","پاسخ","fa","string","Poll"
"lblContainsPoll","نظرسنجی داخلی","fa","string","Poll"
"lblNoActive","بدون نظرسنجی فعال","fa","string","Poll"
"lbPageTitle","نظرسنجی‌های سایت","fa","string","Poll"
"MakeFeaturedPoll","تبدیل به یک نظرسنجی ویژه","fa","string","Poll"
"MarkYourVote","رأی شما","fa","string","Poll"
"LoginToVote","please {0} to vote","fa","string","Poll"
"lblPageTitle","نظرسنجی‌های سایت","fa","string","Poll"
"lblPolls","نظرسنجی‌ها","fa","string","Poll"
"FeaturedPoll","نظرسنجی منتخب","fa","string","Poll"
"editTitle","نظرسنجی","fa","string","Poll"
"CommentCount","({0} نظر)","fa","string","Poll"
"DIsabled","پیام خصوصی فعال نیست","fa","string","PrivateMessage"
"DeleteMessage","حذف پیام‌ها","fa","string","PrivateMessage"
"AllMembers","همه اعضاء","fa","string","PrivateMessage"
"btnUnblock","رفع مسدودی","fa","string","PrivateMessage"
"BlockedUser","با عرض پوزش، شما نمی‌توانید پیام خصوصی به او ارسال کنید","fa","string","PrivateMessage"
"btnBlock","مسدود","fa","string","PrivateMessage"
"lblPMSentBy","ارسال توسط: {0} در {1}","fa","string","PrivateMessage"
"lblSelf","شما در حال ارسال پیام به خودتان هستید","fa","string","PrivateMessage"
"lblRecipients","گیرنده","fa","string","PrivateMessage"
"MailboxFull","صندوق پیام‌های شما تکمیل است، برای اینکه بتوانید پیام‌های جدید را دریافت کنید، باید برخی از پیام‌های خود را از ","fa","string","PrivateMessage"
"MailboxReminder","هنگام حذف پیام‌ها از موارد «ارسال شده» یا «دریافتی» دقت کنید.","fa","string","PrivateMessage"
"MailboxSize","شما {0} پیام دارید و محدودیت صندوق شما {1} پیام است.","fa","string","PrivateMessage"
"MentionedInPostSubject","شما در پست ذکر شده بودید.","fa","string","PrivateMessage"
"MentionedMessage","{0} شما را در یک پست یاد کرده است [br][url]{1}Topic/Posts/{2}?pagenum=-1#{3}[/url]","fa","string","PrivateMessage"
"NewMessage","پیام جدید","fa","string","PrivateMessage"
"NoPrivateMessages","تمایل به دریافت پیام خصوصی ندارد","fa","string","PrivateMessage"
